Order Date,Region,Category,Sub-Category,Customer Name,Sales,Profit,Discount,YearMonth,Profit Margin
2016-08-23,West,Furniture,Chairs,Maxwell Schwartz,532.704,-39.9528,0.2,2016-08,-0.07500000000000001
2016-08-23,West,Office Supplies,Appliances,Maxwell Schwartz,43.1,11.206,0.0,2016-08,0.25999999999999995
2016-08-23,West,Office Supplies,Supplies,Maxwell Schwartz,15.88,0.1588,0.0,2016-08,0.009999999999999998
2015-06-11,South,Furniture,Chairs,Jim Epp,1123.92,-182.637,0.2,2015-06,-0.16249999999999998
2015-06-11,South,Technology,Phones,Jim Epp,249.584,31.198,0.2,2015-06,0.125
2015-06-11,South,Furniture,Furnishings,Jim Epp,48.672,7.3008,0.2,2015-06,0.15
2015-06-11,South,Office Supplies,Art,Jim Epp,60.768,7.596,0.2,2015-06,0.125
2015-06-11,South,Office Supplies,Binders,Jim Epp,78.6,-62.88,0.7,2015-06,-0.8
2015-06-11,South,Office Supplies,Binders,Jim Epp,3.768,-3.14,0.7,2015-06,-0.8333333333333334
2015-06-11,South,Office Supplies,Storage,Jim Epp,1036.624,51.8312,0.2,2015-06,0.05
2015-06-11,South,Office Supplies,Storage,Jim Epp,563.808,21.1428,0.2,2015-06,0.037500000000000006
2017-09-08,East,Technology,Phones,Eugene Barchas,258.528,-47.3968,0.4,2017-09,-0.18333333333333332
2017-10-02,East,Office Supplies,Paper,Becky Pak,49.12,23.0864,0.0,2017-10,0.47000000000000003
2014-12-16,West,Furniture,Furnishings,Chad Cunningham,44.46,14.6718,0.0,2014-12,0.32999999999999996
2014-12-16,West,Furniture,Chairs,Chad Cunningham,241.568,18.1176,0.2,2014-12,0.075
2014-12-16,West,Technology,Accessories,Chad Cunningham,395.0,39.5,0.0,2014-12,0.1
2014-12-16,West,Technology,Phones,Chad Cunningham,627.168,70.5564,0.2,2014-12,0.11249999999999999
2014-08-24,East,Furniture,Furnishings,Jennifer Patt,13.28,6.3744,0.0,2014-08,0.48
2014-08-24,East,Office Supplies,Binders,Jennifer Patt,12.672,4.4352,0.2,2014-08,0.35
2017-11-12,Central,Office Supplies,Binders,Lindsay Shagiari,30.56,-45.84,0.8,2017-11,-1.5000000000000002
2017-11-12,Central,Office Supplies,Storage,Lindsay Shagiari,77.952,-15.5904,0.2,2017-11,-0.2
2017-11-12,Central,Technology,Phones,Lindsay Shagiari,67.992,8.499,0.2,2017-11,0.125
2017-11-12,Central,Office Supplies,Envelopes,Lindsay Shagiari,12.224,4.4312,0.2,2017-11,0.36249999999999993
2017-11-12,Central,Technology,Accessories,Lindsay Shagiari,44.784,-0.5598,0.2,2017-11,-0.012499999999999999
2017-11-12,Central,Furniture,Furnishings,Lindsay Shagiari,22.848,-17.7072,0.6,2017-11,-0.775
2015-04-25,East,Office Supplies,Appliances,John Lucas,206.43,90.8292,0.0,2015-04,0.44
2014-12-12,Central,Office Supplies,Binders,Craig Yedwab,210.392,-336.6272,0.8,2014-12,-1.6
2017-09-25,East,Technology,Accessories,Raymond Buch,119.96,35.988,0.2,2017-09,0.3
2017-09-25,East,Office Supplies,Art,Raymond Buch,10.608,0.9282,0.2,2017-09,0.0875
2016-09-05,Central,Furniture,Chairs,Anthony Rawles,347.802,-24.843,0.3,2016-09,-0.07142857142857142
2017-02-11,West,Furniture,Chairs,Cari Sayre,963.136,108.3528,0.2,2017-02,0.1125
2017-02-11,West,Technology,Phones,Cari Sayre,88.776,7.7679,0.2,2017-02,0.08750000000000001
2014-06-30,West,Office Supplies,Art,Anthony Rawles,32.4,10.368,0.0,2014-06,0.32
2016-06-07,East,Office Supplies,Paper,Ross DeVincentis,32.4,15.552,0.0,2016-06,0.48
2014-12-20,West,Office Supplies,Labels,Keith Herrera,31.05,14.904,0.0,2014-12,0.48
2015-12-15,East,Technology,Accessories,Natalie Fritzler,2025.36,607.608,0.2,2015-12,0.3
2015-12-15,East,Technology,Machines,Natalie Fritzler,1799.994,-2639.9912,0.7,2015-12,-1.4666666666666668
2015-12-15,East,Technology,Phones,Natalie Fritzler,101.988,-16.998,0.4,2015-12,-0.16666666666666669
2015-12-15,East,Furniture,Furnishings,Natalie Fritzler,262.864,69.0018,0.2,2015-12,0.2625
2017-07-20,Central,Office Supplies,Binders,Suzanne McNair,735.98,331.191,0.0,2017-07,0.44999999999999996
2014-08-03,West,Office Supplies,Paper,Gary Hansen,93.024,33.7212,0.2,2014-08,0.36250000000000004
2015-08-24,East,Furniture,Tables,Eleni McCrary,284.364,-75.8304,0.4,2015-08,-0.26666666666666666
2015-08-24,East,Technology,Accessories,Eleni McCrary,26.0,11.7,0.0,2015-08,0.44999999999999996
2016-03-26,South,Office Supplies,Storage,Dean Braden,67.64,5.9185,0.2,2016-03,0.0875
2016-03-26,South,Technology,Accessories,Dean Braden,119.976,-17.9964,0.2,2016-03,-0.15000000000000002
2014-09-12,Central,Office Supplies,Binders,Pete Takahito,5.18,-8.029,0.8,2014-09,-1.55
2014-09-21,West,Office Supplies,Envelopes,Herbert Flentye,15.56,7.3132,0.0,2014-09,0.47
2014-09-21,West,Office Supplies,Envelopes,Herbert Flentye,78.35,36.8245,0.0,2014-09,0.47000000000000003
2014-09-21,West,Office Supplies,Art,Herbert Flentye,59.52,15.4752,0.0,2014-09,0.25999999999999995
2014-09-21,West,Office Supplies,Paper,Herbert Flentye,38.52,17.334,0.0,2014-09,0.44999999999999996
2014-09-21,West,Technology,Phones,Herbert Flentye,239.984,23.9984,0.2,2014-09,0.09999999999999999
2014-09-21,West,Office Supplies,Paper,Herbert Flentye,19.35,9.4815,0.0,2014-09,0.49
2016-10-29,Central,Furniture,Furnishings,Katrina Willman,67.0,32.16,0.0,2016-10,0.4799999999999999
2016-05-28,South,Furniture,Chairs,Kimberly Carter,390.272,-24.392,0.2,2016-05,-0.0625
2016-05-28,South,Office Supplies,Paper,Kimberly Carter,62.192,19.435,0.2,2016-05,0.3125
2017-12-21,South,Office Supplies,Binders,Pete Kriz,23.88,11.2236,0.0,2017-12,0.47
2016-03-21,Central,Office Supplies,Binders,Kean Takahito,3.168,-4.752,0.8,2016-03,-1.4999999999999998
2016-03-21,Central,Furniture,Chairs,Kean Takahito,528.43,0.0,0.3,2016-03,0.0
2016-03-21,Central,Office Supplies,Art,Kean Takahito,13.392,1.5066,0.2,2016-03,0.1125
2017-11-11,Central,Office Supplies,Art,Emily Phan,181.86,50.9208,0.0,2017-11,0.27999999999999997
2017-09-23,West,Furniture,Bookcases,Arthur Prichep,180.588,-240.784,0.7,2017-09,-1.3333333333333333
2017-09-23,West,Technology,Accessories,Arthur Prichep,47.984,0.5998,0.2,2017-09,0.012499999999999999
2017-09-10,East,Office Supplies,Paper,Shahid Hopkins,18.76,9.0048,0.0,2017-09,0.4799999999999999
2017-12-05,East,Furniture,Furnishings,Suzanne McNair,20.94,6.0726,0.0,2017-12,0.29
2017-12-05,East,Furniture,Furnishings,Suzanne McNair,58.68,18.1908,0.0,2017-12,0.31
2017-12-05,East,Office Supplies,Appliances,Suzanne McNair,254.9,68.823,0.0,2017-12,0.26999999999999996
2017-11-09,East,Office Supplies,Binders,Brian Moss,9.64,4.4344,0.0,2017-11,0.45999999999999996
2017-11-09,East,Technology,Accessories,Brian Moss,826.62,355.4466,0.0,2017-11,0.43
2017-11-09,East,Office Supplies,Storage,Brian Moss,1633.14,473.6106,0.0,2017-11,0.29
2017-11-09,East,Office Supplies,Storage,Brian Moss,544.38,157.8702,0.0,2017-11,0.29000000000000004
2014-11-07,Central,Office Supplies,Binders,Tamara Chand,26.046,-44.2782,0.8,2014-11,-1.7
2014-11-07,Central,Office Supplies,Envelopes,Tamara Chand,74.352,26.9526,0.2,2014-11,0.3625
2017-03-12,East,Technology,Phones,Ken Black,69.93,32.1678,0.0,2017-03,0.45999999999999996
2017-10-20,West,Office Supplies,Labels,Justin Ellison,3.75,1.8,0.0,2017-10,0.48000000000000004
2017-10-20,West,Office Supplies,Binders,Justin Ellison,20.928,7.5864,0.2,2017-10,0.3625
2015-12-27,Central,Office Supplies,Storage,Daniel Raglin,12.672,-3.168,0.2,2015-12,-0.25
2017-10-02,East,Technology,Phones,Rob Williams,65.99,17.1574,0.0,2017-10,0.26
2017-06-04,Central,Office Supplies,Binders,Michelle Lonsdale,6.37,-9.555,0.8,2017-06,-1.5
2014-09-01,Central,Office Supplies,Binders,Jack Lebron,3.648,-6.0192,0.8,2014-09,-1.65
2014-09-01,Central,Office Supplies,Paper,Jack Lebron,31.104,10.8864,0.2,2014-09,0.35000000000000003
2016-08-08,South,Office Supplies,Fasteners,Corinna Mitchell,23.34,0.2334,0.0,2016-08,0.01
2017-07-22,East,Technology,Phones,Fred Hopkins,29.97,14.0859,0.0,2017-07,0.47000000000000003
2015-07-10,West,Office Supplies,Binders,Eric Hoffmann,3.366,-2.244,0.7,2015-07,-0.6666666666666667
2014-12-01,South,Technology,Phones,Toby Braunhardt,95.968,9.5968,0.2,2014-12,0.09999999999999999
2017-12-18,East,Office Supplies,Art,Aaron Hawkins,18.704,2.338,0.2,2017-12,0.125
2014-05-18,East,Furniture,Furnishings,Ted Trevino,149.232,3.7308,0.2,2014-05,0.024999999999999998
2014-05-18,East,Office Supplies,Paper,Ted Trevino,15.936,5.7768,0.2,2014-05,0.3625
2014-11-10,West,Technology,Phones,Ruben Dartt,601.536,60.1536,0.2,2014-11,0.1
2014-11-10,West,Technology,Accessories,Ruben Dartt,10.99,4.2861,0.0,2014-11,0.39
2014-11-10,West,Furniture,Furnishings,Ruben Dartt,39.88,11.1664,0.0,2014-11,0.27999999999999997
2014-11-10,West,Office Supplies,Paper,Ruben Dartt,62.24,28.008,0.0,2014-11,0.44999999999999996
2014-11-10,West,Furniture,Furnishings,Ruben Dartt,53.2,14.896,0.0,2014-11,0.28
2014-11-10,West,Office Supplies,Labels,Ruben Dartt,39.84,18.3264,0.0,2014-11,0.45999999999999996
2016-01-09,West,Technology,Accessories,Laura Armstrong,349.95,118.983,0.0,2016-01,0.34
2016-01-09,West,Technology,Phones,Laura Armstrong,377.928,141.723,0.2,2016-01,0.37500000000000006
2017-09-22,Central,Office Supplies,Envelopes,Sally Hughsby,13.392,5.022,0.2,2017-09,0.37500000000000006
2017-09-22,Central,Office Supplies,Binders,Sally Hughsby,11.228,-18.5262,0.8,2017-09,-1.65
2014-12-23,Central,Office Supplies,Appliances,Sarah Foster,207.24,58.0272,0.0,2014-12,0.27999999999999997
2016-05-26,East,Office Supplies,Art,Tiffany House,1.504,0.1692,0.2,2016-05,0.11249999999999999
2016-05-26,East,Office Supplies,Appliances,Tiffany House,34.848,6.534,0.2,2016-05,0.1875
2017-07-08,West,Office Supplies,Labels,Vivek Gonzalez,75.18,35.3346,0.0,2017-07,0.47
2014-05-13,West,Technology,Accessories,Naresj Patel,149.97,52.4895,0.0,2014-05,0.35
2017-11-10,East,Office Supplies,Binders,Frank Hawley,931.176,314.2719,0.2,2017-11,0.3375
2017-11-10,East,Technology,Phones,Frank Hawley,430.88,124.9552,0.0,2017-11,0.29000000000000004
2015-10-02,East,Office Supplies,Paper,Jennifer Patt,94.85,45.528,0.0,2015-10,0.48000000000000004
2015-10-02,East,Office Supplies,Envelopes,Jennifer Patt,51.12,23.004,0.0,2015-10,0.45000000000000007
2015-10-02,East,Technology,Accessories,Jennifer Patt,90.0,32.4,0.0,2015-10,0.36
2014-10-02,West,Office Supplies,Paper,Erin Smith,9.408,3.4104,0.2,2014-10,0.36250000000000004
2014-10-02,West,Office Supplies,Fasteners,Erin Smith,4.672,1.46,0.2,2014-10,0.3125
2014-10-02,West,Technology,Phones,Erin Smith,318.4,107.46,0.2,2014-10,0.3375
2014-10-02,West,Office Supplies,Envelopes,Erin Smith,12.768,4.6284,0.2,2014-10,0.3625
2014-10-02,West,Office Supplies,Supplies,Erin Smith,15.36,-3.264,0.2,2014-10,-0.2125
2014-10-02,West,Technology,Phones,Erin Smith,230.376,20.1579,0.2,2014-10,0.08750000000000001
2014-10-02,West,Technology,Accessories,Erin Smith,7.16,-0.0895,0.2,2014-10,-0.012499999999999999
2014-08-11,East,Office Supplies,Storage,Ken Lonsdale,375.34,18.767,0.0,2014-08,0.05
2017-09-01,East,Furniture,Furnishings,Bradley Nguyen,114.9,39.066,0.0,2017-09,0.34
2017-04-16,Central,Office Supplies,Binders,Natalie DeCherney,26.046,-44.2782,0.8,2017-04,-1.7
2017-04-16,Central,Office Supplies,Binders,Natalie DeCherney,2.896,-4.7784,0.8,2017-04,-1.6500000000000001
2017-04-16,Central,Office Supplies,Storage,Natalie DeCherney,32.544,-7.7292,0.2,2017-04,-0.23750000000000002
2016-04-24,West,Office Supplies,Binders,Jack Lebron,3.984,1.3944,0.2,2016-04,0.35000000000000003
2016-01-15,East,Furniture,Tables,Roy Collins,181.797,-15.5826,0.3,2016-01,-0.08571428571428572
2016-05-02,East,Office Supplies,Storage,Cindy Chapman,44.94,12.5832,0.0,2016-05,0.28
2016-05-02,East,Office Supplies,Binders,Cindy Chapman,45.576,15.9516,0.2,2016-05,0.35
2016-11-20,Central,Furniture,Chairs,David Wiener,318.43,-77.333,0.3,2016-11,-0.24285714285714285
2016-11-20,Central,Technology,Phones,David Wiener,122.92,46.095,0.2,2016-11,0.375
2016-11-20,Central,Furniture,Furnishings,David Wiener,7.068,-2.8272,0.6,2016-11,-0.4
2016-02-01,South,Office Supplies,Storage,Cyma Kinney,56.45,14.677,0.0,2016-02,0.25999999999999995
2017-03-31,Central,Office Supplies,Binders,Emily Grady,13.468,-22.8956,0.8,2017-03,-1.7000000000000002
2017-12-01,Central,Technology,Phones,Sarah Jordon,219.8,24.7275,0.2,2017-12,0.11249999999999999
2017-12-01,Central,Furniture,Chairs,Sarah Jordon,317.058,-18.1176,0.3,2017-12,-0.05714285714285714
2017-12-10,West,Technology,Accessories,Ben Peterman,49.08,4.908,0.0,2017-12,0.1
2017-12-10,West,Office Supplies,Storage,Ben Peterman,324.9,38.988,0.0,2017-12,0.12000000000000001
2017-12-10,West,Office Supplies,Art,Ben Peterman,18.24,5.2896,0.0,2017-12,0.29000000000000004
2016-09-17,West,Furniture,Chairs,Sanjit Jacobs,113.888,9.9652,0.2,2016-09,0.0875
2016-09-17,West,Technology,Phones,Sanjit Jacobs,105.584,7.9188,0.2,2016-09,0.075
2016-12-23,Central,Office Supplies,Fasteners,Matt Collister,24.85,11.6795,0.0,2016-12,0.47000000000000003
2017-04-17,East,Furniture,Furnishings,Bruce Geld,60.312,5.2773,0.2,2017-04,0.08750000000000001
2017-10-27,Central,Office Supplies,Art,Matt Abelman,7.056,2.205,0.2,2017-10,0.3125
2017-10-27,Central,Technology,Phones,Matt Abelman,27.184,2.0388,0.2,2017-10,0.075
2016-07-08,West,Technology,Phones,Chris Cortes,107.984,9.4486,0.2,2016-07,0.08750000000000001
2016-07-08,West,Office Supplies,Binders,Chris Cortes,19.296,6.03,0.2,2016-07,0.3125
2015-08-09,South,Office Supplies,Labels,Ruben Ausman,4.608,1.6704,0.2,2015-08,0.36250000000000004
2016-12-09,South,Furniture,Tables,Damala Kotsonis,79.974,-29.3238,0.4,2016-12,-0.36666666666666664
2016-12-09,South,Office Supplies,Binders,Damala Kotsonis,2.946,-2.0622,0.7,2016-12,-0.6999999999999998
2016-11-13,Central,Office Supplies,Binders,Laurel Beltran,3.136,-4.704,0.8,2016-11,-1.4999999999999998
2014-11-14,Central,Office Supplies,Paper,Candace McMahon,20.736,7.2576,0.2,2014-11,0.35
2014-11-17,West,Technology,Accessories,Thomas Seio,99.98,7.9984,0.0,2014-11,0.08
2014-11-17,West,Office Supplies,Paper,Thomas Seio,733.95,352.296,0.0,2014-11,0.48
2014-11-17,West,Office Supplies,Appliances,Thomas Seio,241.44,72.432,0.0,2014-11,0.3
2016-03-04,South,Office Supplies,Labels,Randy Ferguson,10.08,3.528,0.2,2016-03,0.35
2014-10-11,East,Office Supplies,Storage,Jill Fjeld,281.904,10.5714,0.2,2014-10,0.037500000000000006
2014-10-11,East,Office Supplies,Envelopes,Jill Fjeld,201.432,67.9833,0.2,2014-10,0.3375
2014-05-22,South,Technology,Phones,Evan Henry,135.98,33.995,0.0,2014-05,0.25
2014-05-22,South,Technology,Phones,Evan Henry,44.95,12.586,0.0,2014-05,0.27999999999999997
2014-07-15,Central,Technology,Accessories,Victoria Wilson,2.97,1.3068,0.0,2014-07,0.43999999999999995
2014-07-15,Central,Office Supplies,Fasteners,Victoria Wilson,6.54,2.6814,0.0,2014-07,0.41
2015-12-27,West,Technology,Accessories,Kean Nguyen,7.92,3.4848,0.0,2015-12,0.44
2015-02-09,West,Furniture,Chairs,Sarah Jordon,203.92,22.941,0.2,2015-02,0.1125
2017-05-08,West,Technology,Copiers,Penelope Sewall,3359.952,1049.985,0.2,2017-05,0.31249999999999994
2017-11-02,Central,Office Supplies,Fasteners,Kalyca Meade,18.24,9.12,0.0,2017-11,0.5
2017-11-02,Central,Office Supplies,Art,Kalyca Meade,27.78,9.1674,0.0,2017-11,0.33
2014-04-05,South,Office Supplies,Art,Greg Maxwell,22.96,7.5768,0.0,2014-04,0.33
2014-04-05,South,Technology,Phones,Greg Maxwell,28.99,8.4071,0.0,2014-04,0.29000000000000004
2014-04-05,South,Office Supplies,Paper,Greg Maxwell,12.96,6.3504,0.0,2014-04,0.48999999999999994
2014-04-05,South,Office Supplies,Art,Greg Maxwell,22.96,6.6584,0.0,2014-04,0.29
2014-04-05,South,Office Supplies,Supplies,Greg Maxwell,4164.05,83.281,0.0,2014-04,0.02
2014-09-17,South,Technology,Accessories,Kean Takahito,47.984,13.1956,0.2,2014-09,0.275
2014-09-17,South,Office Supplies,Paper,Kean Takahito,4.624,1.6762,0.2,2014-09,0.3625
2014-09-30,East,Furniture,Furnishings,Maya Herman,15.24,5.1816,0.0,2014-09,0.34
2014-09-12,East,Office Supplies,Binders,Art Foster,63.924,-46.8776,0.7,2014-09,-0.7333333333333334
2017-02-20,Central,Office Supplies,Art,Julie Prescott,6.56,1.9024,0.0,2017-02,0.29000000000000004
2017-02-20,Central,Office Supplies,Appliances,Julie Prescott,13.11,3.4086,0.0,2017-02,0.26
2015-12-13,West,Technology,Phones,Rob Dowd,494.376,49.4376,0.2,2015-12,0.1
2015-12-13,West,Office Supplies,Binders,Rob Dowd,29.2,9.855,0.2,2015-12,0.3375
2015-12-13,West,Technology,Accessories,Rob Dowd,248.85,27.3735,0.0,2015-12,0.11
2015-12-13,West,Technology,Accessories,Rob Dowd,36.24,15.2208,0.0,2015-12,0.42
2016-10-30,Central,Office Supplies,Art,Jason Fortune-,11.68,3.504,0.0,2016-10,0.3
2014-12-26,West,Office Supplies,Supplies,Clytie Kelty,11.91,0.1191,0.0,2014-12,0.01
2014-12-26,West,Furniture,Furnishings,Clytie Kelty,3.48,1.1136,0.0,2014-12,0.32
2014-08-15,Central,Office Supplies,Binders,Keith Herrera,30.96,-52.632,0.8,2014-08,-1.7
2017-10-01,East,Technology,Machines,Corinna Mitchell,1704.89,767.2005,0.0,2017-10,0.45
2015-05-23,West,Office Supplies,Binders,Emily Burns,19.194,-12.796,0.7,2015-05,-0.6666666666666666
2015-05-23,West,Office Supplies,Appliances,Emily Burns,121.792,13.7016,0.2,2015-05,0.11249999999999999
2017-11-16,West,Technology,Machines,Mitch Willingham,1919.976,215.9973,0.2,2017-11,0.11249999999999999
2014-11-18,East,Office Supplies,Binders,Carlos Soltero,50.997,-40.7976,0.7,2014-11,-0.8
2014-11-18,East,Office Supplies,Storage,Carlos Soltero,76.792,-16.3183,0.2,2014-11,-0.2125
2014-11-18,East,Technology,Phones,Carlos Soltero,539.964,-107.9928,0.4,2014-11,-0.19999999999999998
2014-11-18,East,Furniture,Furnishings,Carlos Soltero,60.312,5.2773,0.2,2014-11,0.08750000000000001
2014-11-18,East,Office Supplies,Binders,Carlos Soltero,1.944,-1.4256,0.7,2014-11,-0.7333333333333334
2014-12-30,Central,Office Supplies,Envelopes,Stefania Perrino,12.984,4.7067,0.2,2014-12,0.3625
2014-12-30,Central,Technology,Phones,Stefania Perrino,217.584,19.0386,0.2,2014-12,0.0875
2014-12-30,Central,Technology,Phones,Stefania Perrino,328.776,28.7679,0.2,2014-12,0.0875
2014-12-30,Central,Office Supplies,Binders,Stefania Perrino,2.286,-3.6576,0.8,2014-12,-1.5999999999999999
2014-12-30,Central,Technology,Accessories,Stefania Perrino,47.984,14.3952,0.2,2014-12,0.3
2015-11-05,East,Office Supplies,Binders,Grant Thornton,25.344,8.8704,0.2,2015-11,0.35
2016-09-17,East,Office Supplies,Binders,Luke Weiss,232.4,78.435,0.2,2016-09,0.3375
2016-03-20,South,Furniture,Furnishings,Aaron Hawkins,86.45,38.038,0.0,2016-03,0.43999999999999995
2014-09-27,West,Furniture,Chairs,Thea Hendricks,603.92,45.294,0.2,2014-09,0.075
2014-09-27,West,Office Supplies,Paper,Thea Hendricks,81.98,40.1702,0.0,2014-09,0.49
2017-12-24,East,Furniture,Chairs,Hunter Glantz,271.764,48.3136,0.1,2017-12,0.17777777777777778
2017-12-24,East,Office Supplies,Binders,Hunter Glantz,14.376,4.8519,0.2,2017-12,0.33749999999999997
2017-11-10,Central,Furniture,Furnishings,Edward Becker,341.96,-427.45,0.6,2017-11,-1.25
2015-09-11,West,Office Supplies,Art,Steven Cartwright,181.35,48.9645,0.0,2015-09,0.27
2015-09-11,West,Office Supplies,Labels,Steven Cartwright,8.64,4.2336,0.0,2015-09,0.49
2014-12-20,South,Office Supplies,Appliances,Tony Sayre,43.512,3.8073,0.2,2014-12,0.08750000000000001
2014-12-20,South,Furniture,Chairs,Tony Sayre,662.88,74.574,0.2,2014-12,0.1125
2014-12-20,South,Office Supplies,Paper,Tony Sayre,25.92,9.072,0.2,2014-12,0.3499999999999999
2015-07-23,East,Office Supplies,Appliances,Tracy Hopkins,68.94,20.682,0.0,2015-07,0.3
2015-07-23,East,Furniture,Furnishings,Tracy Hopkins,128.82,50.2398,0.0,2015-07,0.39
2014-11-11,Central,Office Supplies,Binders,Karen Daniels,896.99,-1480.0335,0.8,2014-11,-1.65
2014-11-11,Central,Office Supplies,Binders,Karen Daniels,1.234,-1.9744,0.8,2014-11,-1.5999999999999999
2014-11-11,Central,Office Supplies,Art,Karen Daniels,67.56,6.756,0.2,2014-11,0.1
2014-11-11,Central,Office Supplies,Paper,Karen Daniels,21.72,7.8735,0.2,2014-11,0.3625
2014-11-11,Central,Office Supplies,Paper,Karen Daniels,262.336,95.0968,0.2,2014-11,0.3625
2014-11-11,Central,Technology,Phones,Karen Daniels,148.48,16.704,0.2,2014-11,0.11250000000000002
2014-11-11,Central,Technology,Phones,Karen Daniels,241.176,15.0735,0.2,2014-11,0.0625
2017-12-14,Central,Technology,Accessories,Gary Mitchum,227.976,28.497,0.2,2017-12,0.125
2017-12-14,Central,Technology,Phones,Gary Mitchum,52.68,19.755,0.2,2017-12,0.375
2017-12-14,Central,Furniture,Furnishings,Gary Mitchum,2.032,-1.3208,0.6,2017-12,-0.65
2017-08-21,West,Office Supplies,Art,Patrick Ryan,17.12,4.9648,0.0,2017-08,0.29
2017-08-21,West,Technology,Phones,Patrick Ryan,431.968,37.7972,0.2,2017-08,0.0875
2017-08-21,West,Furniture,Furnishings,Patrick Ryan,129.92,10.3936,0.0,2017-08,0.08
2017-08-21,West,Furniture,Tables,Patrick Ryan,568.728,28.4364,0.2,2017-08,0.05
2017-08-21,West,Office Supplies,Binders,Patrick Ryan,117.144,42.4647,0.2,2017-08,0.3625
2017-08-21,West,Office Supplies,Appliances,Patrick Ryan,203.52,54.9504,0.0,2017-08,0.27
2017-08-21,West,Office Supplies,Labels,Patrick Ryan,51.75,24.84,0.0,2017-08,0.48
2016-08-27,East,Office Supplies,Paper,Ted Butterfield,122.97,60.2553,0.0,2016-08,0.49
2016-08-27,East,Furniture,Tables,Ted Butterfield,244.615,20.967,0.3,2016-08,0.0857142857142857
2016-08-27,East,Technology,Phones,Ted Butterfield,59.97,28.7856,0.0,2016-08,0.48
2016-08-27,East,Office Supplies,Paper,Ted Butterfield,81.54,36.693,0.0,2016-08,0.44999999999999996
2016-08-27,East,Office Supplies,Fasteners,Ted Butterfield,11.68,5.256,0.0,2016-08,0.45
2016-08-27,East,Office Supplies,Binders,Ted Butterfield,29.0,13.92,0.0,2016-08,0.48
2015-08-13,West,Office Supplies,Art,Odella Nelson,50.8,13.208,0.0,2015-08,0.26
2017-11-05,Central,Office Supplies,Binders,Alan Haines,16.03,-25.648,0.8,2017-11,-1.5999999999999999
2016-08-17,West,Office Supplies,Binders,Neoma Murray,15.712,5.6956,0.2,2016-08,0.3625
